"unconstrained","increasing"
153.13834885066,5.03157907847916
82.2938615938302,3.18453963670655
726.265666296778,60.2612304542778
998.876404599691,46.2469447702344
490.716260305263,16.2815953459797
357.017097196212,10.5045880343101
164.078290943159,4.54444785435409
119.778574639753,3.04691248622082
952.85650040463,75.4485825675782
1057.02198751137,50.1909073781569
496.584626932847,21.829487811354
440.558664621985,11.6551168283116
171.221040087076,5.08176821462178
114.137035559439,3.0464729562805
930.672751970995,67.9517638525757
759.291898662206,49.7985340516573
405.536676762469,14.4947265638194
451.469229525425,9.95105368191908
180.406817805945,5.15548265859825
123.897298060814,3.1810968542459
898.766824644031,70.649387457678
908.071235409861,42.3642369925733
539.058970531359,15.5809097327836
351.77200893507,9.74103614504807
157.854306980013,5.65791507738548
108.235935671517,3.02231654974373
967.898582165837,72.8546228179984
904.188273629545,42.7326375416097
524.238997596946,19.4107270585236
388.646358220074,11.1733136598299
165.360608422689,5.51178977403866
134.971656505426,2.98555681214871
949.6801800585,72.7821967060966
803.510823331185,42.0465675815761
498.335744438652,18.2249708200965
324.663707683065,11.5970389050233
178.638575533265,4.64070605458149
124.298727714095,3.30956916464158
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
